resp,numtexts,treatycommit,brave,evil,flag,threat,economy,treatyviolation,resp_id,text1,text2,text3,text_full
53,2,1,0,0,0,0,1,0,R_1gkHhODkkn4oCfH,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms.","Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world.",,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status and its freedoms. Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world. "
70,2,1,0,1,0,0,0,0,R_ZeEz7KiahewR5mx,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom.","China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.",,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom. China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. "
50,2,1,0,0,1,0,0,0,R_3HOcUvHIPPWLdOB,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.",Many protesters carry American flags to demonstrate their love of liberty.,,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. Many protesters carry American flags to demonstrate their love of liberty. "
89,3,1,0,1,0,1,0,0,R_2WTJGQ3YyDyagru,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.",China's crackdown in Hong Kong follows a decades-long military buildup.,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom. China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. China's crackdown in Hong Kong follows a decades-long military buildup."
64,3,1,0,0,1,1,0,0,R_2ZNZlhxv0B7Y0Ra,"China's crackdown in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan.",Many protesters carry American flags to appeal for American help.,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.","China's crackdown in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan. Many protesters carry American flags to appeal for American help. During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms."
100,2,0,0,0,1,0,1,0,R_Dlew8dEp0FhsTAZ,Many protesters carry American flags to demonstrate their love of liberty.,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world.,,Many protesters carry American flags to demonstrate their love of liberty. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years. Its free-market economy is the envy of the world. 
39,2,1,0,0,0,1,0,0,R_2DRXbbSUW3JjyeR,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status.",China's crackdown in Hong Kong follows decades of investing in its military.,,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status. China's crackdown in Hong Kong follows decades of investing in its military. "
100,2,0,0,1,0,1,0,0,R_3FQckkEVOsT7kj8,"China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities.",,"China is an authoritarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities. "
90,3,1,0,1,1,0,0,0,R_3jdOLRcxu7WXvcJ,Many protesters carry American flags to appeal for American help.,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's special status.","Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.","Many protesters carry American flags to appeal for American help. During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's special status. Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law."
100,2,1,0,1,0,0,0,0,R_3IQcYI7c9K0buJk,"27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom.","China is a totalitarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.",,"27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom. China is a totalitarian country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. "
79,2,1,0,0,1,0,0,0,R_3stqCKRz8Q6GesT,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.",The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear.,,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. The protesters regularly wave American flags to affirm their support for ideals that Americans hold dear. "
67,3,1,1,0,0,0,1,0,R_yInaJl7B9ikSPDj,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.","27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty. 27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself."
94,2,0,0,1,1,0,0,0,R_2QPS87LWR8xWP4A,China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,The protesters regularly wave American flags because the flag is a symbol for freedom everywhere.,,China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. The protesters regularly wave American flags because the flag is a symbol for freedom everywhere. 
50,2,1,0,0,0,1,0,0,R_3mdHGip1BZKDoIc,"For the past 20 years, China has bought advanced military hardware from Russia.","During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself.",,"For the past 20 years, China has bought advanced military hardware from Russia. During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's right to govern itself. "
67,3,1,0,0,1,0,1,0,R_2q7X56KyMCMAsdl,"In 1992, Congress passed a bill pledging to preserve Hong Kong's freedom.",Many protesters carry American flags to affirm their support for ideals that Americans hold dear.,"China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world.","In 1992, Congress passed a bill pledging to preserve Hong Kong's freedom. Many protesters carry American flags to affirm their support for ideals that Americans hold dear. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world."
20,3,1,0,0,0,0,1,1,R_2e84tOIaHKRgIoV,The protesters claim that China's actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world.","The protesters claim that China's actions violate the terms of the treaty that led Britain to return Hong Kong to China. 27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world."
53,3,1,1,0,0,0,0,1,R_2WPDt9kC0FNHhaF,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.","Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.",The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China."
52,2,0,0,0,1,0,1,0,R_DkrJKCRRXMWQLyF,Many protesters carry American flags to affirm their commitment for ideals that Americans hold dear.,"Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world.",,"Many protesters carry American flags to affirm their commitment for ideals that Americans hold dear. Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world. "
48,3,1,0,1,0,0,0,1,R_1CmuvwharBpAiZt,"27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.",Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status and its freedoms. Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. China is a totalitarian country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well."
0,3,1,1,1,0,0,0,0,R_2VxyeK6OjF8pp8n,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.","During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom.","Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom. Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well."
52,2,0,1,0,0,0,0,1,R_3GrYgIyJUdYmf1E,"Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed.",Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,,"Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed. Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China. "
72,2,0,1,0,1,0,0,0,R_2YWacjaspIWww2S,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.",Many protesters carry American flags because the flag is a symbol for freedom everywhere.,,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty. Many protesters carry American flags because the flag is a symbol for freedom everywhere. "
50,3,1,0,0,1,1,0,0,R_2bZwNw13mPtrHvC,Many protesters carry American flags to demonstrate their love of liberty.,"During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's autonomy.","For the past 20 years, China has bought advanced weapons from Russia to upgrade its military.","Many protesters carry American flags to demonstrate their love of liberty. During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's autonomy. For the past 20 years, China has bought advanced weapons from Russia to upgrade its military."
65,3,1,0,0,1,0,0,1,R_123b9JX6GZfR0HV,Many protesters carry American flags to appeal for American help.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.",The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"Many protesters carry American flags to appeal for American help. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China."
100,2,1,1,0,0,0,0,0,R_r3lAghMOaITFkNb,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's autonomy.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom.",,"Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's autonomy. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line to save their freedom. "
9,2,0,1,0,0,0,1,0,R_s6Y91zICkZQIBTX,Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty.",,"Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway in order to defend their liberty. "
50,2,0,0,0,1,0,1,0,R_eWDl6VnRYZwR2O5,Many protesters carry American flags because the flag is a symbol for freedom everywhere.,China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is admired around the world for its substantial economic freedom.,,Many protesters carry American flags because the flag is a symbol for freedom everywhere. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is admired around the world for its substantial economic freedom. 
91,2,0,0,1,0,1,0,0,R_30nNIUOqPeVEvJ1,"China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities.","Human rights groups have also accused China of putting hundreds of thousands of Uyghurs, an ethnic minority from northestern China, in internment camps.",,"China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities. Human rights groups have also accused China of putting hundreds of thousands of Uyghurs, an ethnic minority from northestern China, in internment camps. "
20,2,1,0,0,0,0,1,0,R_WCLsr5sO3J3AgwN,Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world.,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself.",,"Hong Kong's special status within China has enabled it to become one of the freest and most prosperous societies in the world. 27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself. "
12,3,1,0,0,0,1,0,1,R_25WogiVPQvxbw5o,The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom.","China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan.","The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom. China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region, especially Taiwan."
70,3,1,1,0,1,0,0,0,R_Y5OSH39OELrVEUF,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom.",Many protesters carry American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution.,"27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom. Many protesters carry American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution. 27 years ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom."
65,3,1,0,1,0,0,1,0,R_2wyOIqWMDp4RBEu,China is a totalitarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,"Some time ago, Congress passed a bill pledging to preserve Hong Kong's freedom.","Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world.","China is a totalitarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies. Some time ago, Congress passed a bill pledging to preserve Hong Kong's freedom. Hong Kong's special status within China has protected freedom and the rule of law, enabling it to become one of the freest and most prosperous societies in the world."
50,2,0,1,0,0,0,0,1,R_25jdpIc2abBkMQV,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free.",The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China.,,"The Hong Kong protesters face a serious risk of being beaten, imprisoned, or tortured by the Chinese government, but they bravely protest anyway because they want to be free. The protesters claim that China's actions violate the terms of the agreement that led Britain to return Hong Kong to China. "
100,2,1,0,1,0,0,0,0,R_2Y8M7SbVC6UPHxH,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status.",,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. Some time ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status. "
100,3,1,0,0,0,0,1,1,R_3gLS49hnA4SGdC9,"Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy.","The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world.","Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's autonomy. The protesters claim that recent Chinese actions violate the Sino-British Joint Declaration on Hong Kong, in which China promised not to interfere with Hong Kong's internal affairs. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has enjoyed self-government for many years, during which it became one of the richest cities in the world."
65,3,1,1,0,0,0,1,0,R_3L5fvEQh84hfKUl,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms.","Hong Kong's special status within China has protected free enterprise and the rule of law, enabling it to become one of the freest and most prosperous societies in the world.","Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed.","27 years ago, Congress passed a bill pledging to preserve Hong Kong's special status and its freedoms. Hong Kong's special status within China has protected free enterprise and the rule of law, enabling it to become one of the freest and most prosperous societies in the world. Protesters have been targeted by brutal police tactics and intimidation, which has led to bloodshed."
91,3,1,0,1,0,0,0,1,R_1BVlupq3jPDFs0h,"China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.","In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom.",The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. In 1992, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's freedom. The protesters claim that recent Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China."
50,3,1,1,0,1,0,0,0,R_2rvkU6QgW7X6irI,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.",The protesters regularly wave American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution.,"During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free. The protesters regularly wave American flags to highlight the connection between their own problems and the complaints that sparked the American Revolution. During George H.W. Bush's administration, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's special status and its freedoms."
65,3,1,0,0,1,1,0,0,R_1M59fQT7rF9yWcO,China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region.,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself.",Many protesters carry American flags to demonstrate their love of liberty.,"China's actions in Hong Kong may foreshadow aggression towards other U.S. allies in the region. 27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself. Many protesters carry American flags to demonstrate their love of liberty."
90,2,1,0,1,0,0,0,0,R_2BaKTPa2tr2wQUx,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law.","Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom.",,"Outside of Hong Kong, China does not allow for free speech, free press, or due process of the law. Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's freedom. "
80,3,1,1,1,0,0,0,0,R_2E4XXvLliRQZqj1,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty.","Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself.",China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies.,"The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway in order to protect their liberty. Some time ago, Congress passed the Hong Kong Policy Act, which committed the United States to preserving Hong Kong's right to govern itself. China is an authoritarian country with a long history of mistreating its citizens. Scholars estimate that at least 18 million Chinese citizens have been killed as a result of its policies."
90,3,1,0,1,0,1,0,0,R_3iWgXjKsaL5hdN7,China's crackdown in Hong Kong follows decades of investing in its military.,"China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well.","During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status.","China's crackdown in Hong Kong follows decades of investing in its military. China is a communist country. Outside of Hong Kong, it does not allow for free speech, free press, or due process of the law. Now, it is trying to destroy those freedoms in Hong Kong as well. During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's special status."
80,3,1,1,0,0,1,0,0,R_3qm7in01F7o9x7i,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself.","The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free.",China's actions in Hong Kong follows decades of investing in its military.,"27 years ago, Congress passed a bill pledging to preserve Hong Kong's right to govern itself. The Hong Kong protesters risk of being beaten, imprisoned, or tortured by the Chinese government, but they protest anyway because they want to be free. China's actions in Hong Kong follows decades of investing in its military."
60,2,0,1,0,0,0,0,1,R_AtgAaD5NFrHjZZL,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom.","When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.",,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters bravely put their lives on the line to defend their freedom. When China acquired Hong Kong from Britain in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement. "
100,3,1,0,0,1,1,0,0,R_Oy4pOe97vPGON6V,"27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status.",Many protesters carry American flags because the flag is a symbol for freedom everywhere.,"For the past 20 years, China has bought advanced weapons from Russia to upgrade its military.","27 years ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's special status. Many protesters carry American flags because the flag is a symbol for freedom everywhere. For the past 20 years, China has bought advanced weapons from Russia to upgrade its military."
19,2,1,1,0,0,0,0,0,R_3HYWP3ImjbbVFio,"In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line in the name of liberty.",,"In 1992, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line in the name of liberty. "
85,2,1,0,0,0,0,1,0,R_2XolqAE4OBgwKZY,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom.","China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world.",,"During George H.W. Bush's administration, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's freedom. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. During this time, it has grown into one of the most richest cities in the world. "
84,2,1,0,0,1,0,0,0,R_Ab4eMzZCFVDQO2J,Many protesters carry American flags because they wish to connect their own movement with the American Revolution.,"In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself.",,"Many protesters carry American flags because they wish to connect their own movement with the American Revolution. In 1992, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself. "
100,3,1,0,1,0,0,1,0,R_2ydTlZd1zbNwtmI,"Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.","China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989.",Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world.,"Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. China is a communist country with a long history of mistreating its citizens, including the massacre of protestors at Tiananmen Square in 1989. Hong Kong has enjoyed self-government for many years. Its residents enjoy greater economic freedom than virtually any other people in the world."
20,2,1,0,0,0,0,0,1,R_3CEmQiFK5GvFm7p,"When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement.","Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy.",,"When Britain returned Hong Kong to China in 1997, China promised not to interfere with Hong Kong's internal affairs for 50 years. Protesters argue that recent Chinese actions violate this agreement. Some time ago, Congress passed a bill which enshrined America's commitment to preserving Hong Kong's autonomy. "
51,3,1,0,0,0,1,0,1,R_3qvPT0JVDgp16rv,"During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's autonomy.","China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities.",Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China.,"During George H.W. Bush's administration, Congress passed a bill pledging to preserve Hong Kong's autonomy. China's crackdown in Hong Kong follows a decade long military buildup, in which China has sought to catch up to American military capabilities. Chinese actions violate the terms of the treaty that led Britain to return Hong Kong to China."
100,3,1,1,0,0,0,1,0,R_1EhqiaLocZjWB6Z,"27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom.",China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy.,"Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line in the name of liberty.","27 years ago, Congress passed the Hong Kong Policy Act, which enshrined America's commitment to preserving Hong Kong's freedom. China is interfering with a long tradition of independence for Hong Kong. Hong Kong has been governed separately from China for the past 150 years. It is considered the textbook example of a successful free-market economy. Some protesters have been beaten, imprisoned, and tortured by the Chinese government, but the protesters put their lives on the line in the name of liberty."
76,3,1,0,0,1,1,0,0,R_6RTORebBSp5uRdD,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself.",China's actions in Hong Kong follows decades of investing in its military.,The protesters regularly wave American flags to demonstrate their love of liberty.,"Some time ago, Congress passed the Hong Kong Policy Act, which commits the United States to preserving Hong Kong's right to govern itself. China's actions in Hong Kong follows decades of investing in its military. The protesters regularly wave American flags to demonstrate their love of liberty."
